# epoch train_loss train_accuracy valid_loss valid_accuracy learning_rate pruning class_accuracy_0 class_accuracy_1 class_accuracy_2 class_accuracy_3 class_accuracy_4 class_accuracy_5 class_accuracy_6 class_accuracy_7 class_accuracy_8 class_accuracy_9
5.100000000000000000e+01 9.881080857699144904e-01 8.060399999999999787e-01 4.698446138312641351e-01 8.516000000000000236e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.200000000000000400e-01 9.020000000000000240e-01 8.289999999999999591e-01 6.989999999999999547e-01 8.359999999999999654e-01 6.989999999999999547e-01 9.479999999999999538e-01 8.639999999999999902e-01 8.750000000000000000e-01 9.439999999999999503e-01
5.200000000000000000e+01 9.900772806473900900e-01 8.052000000000000268e-01 4.248091701311044188e-01 8.671999999999999709e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.419999999999999707e-01 9.330000000000000515e-01 8.519999999999999796e-01 6.680000000000000382e-01 8.319999999999999618e-01 8.199999999999999512e-01 9.090000000000000302e-01 9.350000000000000533e-01 9.389999999999999458e-01 9.419999999999999485e-01
5.300000000000000000e+01 9.837996212626144432e-01 8.090000000000000524e-01 4.344203879181950390e-01 8.639000000000000012e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.770000000000000018e-01 9.509999999999999565e-01 8.699999999999999956e-01 6.580000000000000293e-01 8.070000000000000506e-01 7.920000000000000373e-01 8.980000000000000204e-01 9.379999999999999449e-01 9.350000000000000533e-01 9.130000000000000338e-01
5.400000000000000000e+01 9.810878040313110171e-01 8.088600000000000234e-01 4.396496344679080015e-01 8.661999999999999700e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.130000000000000338e-01 9.449999999999999512e-01 8.349999999999999645e-01 7.169999999999999707e-01 8.020000000000000462e-01 7.890000000000000346e-01 8.800000000000000044e-01 9.120000000000000329e-01 9.389999999999999458e-01 9.300000000000000488e-01
5.500000000000000000e+01 9.754108700017020128e-01 8.104000000000000092e-01 4.515310791544259184e-01 8.597000000000000197e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.970000000000000195e-01 9.379999999999999449e-01 7.840000000000000302e-01 5.719999999999999529e-01 9.100000000000000311e-01 8.739999999999999991e-01 8.509999999999999787e-01 8.840000000000000080e-01 9.360000000000000542e-01 9.509999999999999565e-01
5.600000000000000000e+01 9.802833223907290172e-01 8.088400000000000034e-01 4.167780181565604591e-01 8.692999999999999616e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.619999999999999885e-01 9.409999999999999476e-01 8.960000000000000187e-01 7.289999999999999813e-01 8.950000000000000178e-01 7.960000000000000409e-01 8.509999999999999787e-01 8.709999999999999964e-01 9.459999999999999520e-01 9.060000000000000275e-01
5.700000000000000000e+01 9.815115405440864027e-01 8.093599999999999683e-01 4.545130825366455740e-01 8.541999999999999593e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.449999999999999512e-01 9.110000000000000320e-01 8.379999999999999671e-01 7.349999999999999867e-01 8.469999999999999751e-01 8.169999999999999485e-01 8.579999999999999849e-01 8.639999999999999902e-01 8.469999999999999751e-01 8.800000000000000044e-01
5.800000000000000000e+01 9.751542048124800521e-01 8.102200000000000513e-01 4.297908815427329277e-01 8.667000000000000259e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.699999999999999956e-01 9.419999999999999485e-01 8.870000000000000107e-01 7.189999999999999725e-01 8.980000000000000204e-01 7.259999999999999787e-01 9.150000000000000355e-01 8.489999999999999769e-01 9.120000000000000329e-01 9.489999999999999547e-01
5.900000000000000000e+01 9.744625097272949787e-01 8.121000000000000441e-01 4.411366719502610723e-01 8.558000000000000052e-01 1.000000000000000056e-01 0.000000000000000000e+00 7.690000000000000169e-01 9.350000000000000533e-01 8.800000000000000044e-01 7.079999999999999627e-01 8.149999999999999467e-01 8.469999999999999751e-01 9.020000000000000240e-01 8.219999999999999529e-01 9.300000000000000488e-01 9.499999999999999556e-01
6.000000000000000000e+01 9.684425495941518802e-01 8.161399999999999766e-01 4.866280424328277010e-01 8.500999999999999668e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.000000000000000222e-01 9.699999999999999734e-01 8.619999999999999885e-01 5.739999999999999547e-01 7.900000000000000355e-01 7.289999999999999813e-01 9.689999999999999725e-01 8.910000000000000142e-01 9.280000000000000471e-01 8.880000000000000115e-01
6.100000000000000000e+01 9.739170079801758861e-01 8.131199999999999539e-01 4.433323161575359883e-01 8.598000000000000087e-01 1.000000000000000056e-01 0.000000000000000000e+00 9.200000000000000400e-01 9.789999999999999813e-01 8.509999999999999787e-01 7.029999999999999583e-01 8.359999999999999654e-01 8.249999999999999556e-01 8.289999999999999591e-01 9.080000000000000293e-01 8.890000000000000124e-01 8.579999999999999849e-01
6.200000000000000000e+01 9.628188007166198492e-01 8.147199999999999998e-01 4.341548296828239284e-01 8.630999999999999783e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.469999999999999751e-01 8.589999999999999858e-01 8.499999999999999778e-01 8.199999999999999512e-01 8.770000000000000018e-01 6.929999999999999494e-01 8.780000000000000027e-01 8.750000000000000000e-01 9.609999999999999654e-01 9.709999999999999742e-01
6.300000000000000000e+01 9.597561200002181492e-01 8.181199999999999584e-01 4.282323733067360250e-01 8.676000000000000378e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.519999999999999796e-01 9.350000000000000533e-01 7.960000000000000409e-01 6.959999999999999520e-01 8.609999999999999876e-01 7.600000000000000089e-01 9.270000000000000462e-01 9.549999999999999600e-01 9.519999999999999574e-01 9.419999999999999485e-01
6.400000000000000000e+01 9.654712528276352401e-01 8.155599999999999516e-01 4.010302151163546158e-01 8.756000000000000449e-01 1.000000000000000056e-01 0.000000000000000000e+00 8.599999999999999867e-01 9.689999999999999725e-01 8.129999999999999449e-01 7.279999999999999805e-01 8.699999999999999956e-01 8.110000000000000542e-01 9.360000000000000542e-01 9.130000000000000338e-01 9.629999999999999671e-01 8.930000000000000160e-01
