# epoch train_loss train_accuracy valid_loss valid_accuracy learning_rate class_accuracy_0 class_accuracy_1 class_accuracy_2 class_accuracy_3
7.600000000000000000e+01 9.494830910116433542e-02 9.671874999999999778e-01 7.908969308435916945e-01 8.412500000000000533e-01 1.000000000000000056e-01 8.050000000000000488e-01 9.449999999999999512e-01 7.249999999999999778e-01 8.900000000000000133e-01
7.700000000000000000e+01 8.944800483062863294e-02 9.675000000000000266e-01 6.472805584967136205e-01 8.475000000000000311e-01 1.000000000000000056e-01 8.349999999999999645e-01 9.649999999999999689e-01 8.499999999999999778e-01 7.399999999999999911e-01
7.800000000000000000e+01 8.024450903758406639e-02 9.731250000000000178e-01 7.355684037879108850e-01 8.387499999999999956e-01 1.000000000000000056e-01 8.900000000000000133e-01 9.599999999999999645e-01 6.350000000000000089e-01 8.699999999999999956e-01
7.900000000000000000e+01 7.819953245110809747e-02 9.712499999999999467e-01 9.148859536461532160e-01 8.137499999999999734e-01 1.000000000000000056e-01 6.999999999999999556e-01 9.699999999999999734e-01 7.550000000000000044e-01 8.299999999999999600e-01
8.000000000000000000e+01 6.483185473829507217e-02 9.778124999999999734e-01 6.345523984357714919e-01 8.499999999999999778e-01 1.000000000000000194e-02 8.649999999999999911e-01 9.499999999999999556e-01 7.299999999999999822e-01 8.549999999999999822e-01
8.100000000000000000e+01 3.760523078264668695e-02 9.890624999999999556e-01 6.047772721014916808e-01 8.549999999999999822e-01 1.000000000000000194e-02 8.649999999999999911e-01 9.549999999999999600e-01 7.500000000000000000e-01 8.499999999999999778e-01
8.200000000000000000e+01 3.075634440872818121e-02 9.906249999999999778e-01 6.031780075281858444e-01 8.549999999999999822e-01 1.000000000000000194e-02 8.649999999999999911e-01 9.549999999999999600e-01 7.750000000000000222e-01 8.249999999999999556e-01
8.300000000000000000e+01 2.302882804477121570e-02 9.928124999999999867e-01 6.232435037568211378e-01 8.562499999999999556e-01 1.000000000000000194e-02 8.649999999999999911e-01 9.549999999999999600e-01 7.850000000000000311e-01 8.199999999999999512e-01
8.400000000000000000e+01 3.357778683479409332e-02 9.906249999999999778e-01 6.272618285659700144e-01 8.549999999999999822e-01 1.000000000000000194e-02 8.699999999999999956e-01 9.549999999999999600e-01 7.600000000000000089e-01 8.349999999999999645e-01
8.500000000000000000e+01 1.697948824265040416e-02 9.965625000000000178e-01 6.271283913031220347e-01 8.562499999999999556e-01 1.000000000000000194e-02 8.750000000000000000e-01 9.549999999999999600e-01 7.850000000000000311e-01 8.100000000000000533e-01
