# epoch train_loss train_accuracy valid_loss valid_accuracy learning_rate class_accuracy_0 class_accuracy_1 class_accuracy_2 class_accuracy_3
1.140000000000000000e+02 2.252705624699592457e-01 9.134375000000000133e-01 2.028673928164062001e-01 9.356250000000000400e-01 1.000000000000000194e-02 9.375000000000000000e-01 9.849999999999999867e-01 9.274999999999999911e-01 8.924999999999999600e-01
1.150000000000000000e+02 2.363576171547174531e-01 9.087499999999999467e-01 1.983164449981995869e-01 9.306250000000000355e-01 1.000000000000000194e-02 9.150000000000000355e-01 9.825000000000000400e-01 9.174999999999999822e-01 9.074999999999999734e-01
1.160000000000000000e+02 2.394414683990180592e-01 9.085937499999999778e-01 2.013871590318740412e-01 9.300000000000000488e-01 1.000000000000000194e-02 9.324999999999999956e-01 9.875000000000000444e-01 9.000000000000000222e-01 9.000000000000000222e-01
1.170000000000000000e+02 2.285093617066741023e-01 9.140625000000000000e-01 1.957773471318796643e-01 9.312500000000000222e-01 1.000000000000000194e-02 9.124999999999999778e-01 9.899999999999999911e-01 9.000000000000000222e-01 9.224999999999999867e-01
1.180000000000000000e+02 2.445041904971003432e-01 9.053124999999999645e-01 2.004699737945338789e-01 9.318750000000000089e-01 1.000000000000000194e-02 9.274999999999999911e-01 9.849999999999999867e-01 9.150000000000000355e-01 9.000000000000000222e-01
1.190000000000000000e+02 2.292653773538768369e-01 9.117187500000000222e-01 1.942879626023932271e-01 9.324999999999999956e-01 1.000000000000000194e-02 9.274999999999999911e-01 9.849999999999999867e-01 8.950000000000000178e-01 9.224999999999999867e-01
1.200000000000000000e+02 2.361983443424105766e-01 9.110937500000000355e-01 1.952155343352933448e-01 9.324999999999999956e-01 1.000000000000000238e-03 9.174999999999999822e-01 9.875000000000000444e-01 9.124999999999999778e-01 9.124999999999999778e-01
1.210000000000000000e+02 2.208836679905653022e-01 9.134375000000000133e-01 1.951839143171673618e-01 9.318750000000000089e-01 1.000000000000000238e-03 9.174999999999999822e-01 9.849999999999999867e-01 9.100000000000000311e-01 9.150000000000000355e-01
1.220000000000000000e+02 2.280304609611630562e-01 9.112500000000000044e-01 2.003752110281493415e-01 9.331249999999999822e-01 1.000000000000000238e-03 9.150000000000000355e-01 9.875000000000000444e-01 9.250000000000000444e-01 9.050000000000000266e-01
1.230000000000000000e+02 2.284442244097590335e-01 9.104687500000000488e-01 1.915387089722207781e-01 9.350000000000000533e-01 1.000000000000000238e-03 9.200000000000000400e-01 9.849999999999999867e-01 9.150000000000000355e-01 9.200000000000000400e-01
1.240000000000000000e+02 2.199187152832746406e-01 9.185937499999999867e-01 1.965984477623715088e-01 9.306250000000000355e-01 1.000000000000000238e-03 9.200000000000000400e-01 9.849999999999999867e-01 9.224999999999999867e-01 8.950000000000000178e-01
1.250000000000000000e+02 2.325641783792525563e-01 9.081249999999999600e-01 1.934404978720704049e-01 9.350000000000000533e-01 1.000000000000000238e-03 9.200000000000000400e-01 9.849999999999999867e-01 9.150000000000000355e-01 9.200000000000000400e-01
1.260000000000000000e+02 2.177848274260759387e-01 9.192187499999999734e-01 1.954958081329823405e-01 9.324999999999999956e-01 1.000000000000000238e-03 9.200000000000000400e-01 9.849999999999999867e-01 9.150000000000000355e-01 9.100000000000000311e-01
1.270000000000000000e+02 2.189092886261642112e-01 9.173437500000000133e-01 1.935796241695061370e-01 9.337499999999999689e-01 1.000000000000000238e-03 9.274999999999999911e-01 9.849999999999999867e-01 9.200000000000000400e-01 9.024999999999999689e-01
1.280000000000000000e+02 2.186070219986140650e-01 9.178125000000000311e-01 1.919896559801418379e-01 9.368750000000000133e-01 1.000000000000000238e-03 9.200000000000000400e-01 9.875000000000000444e-01 9.174999999999999822e-01 9.224999999999999867e-01
1.290000000000000000e+02 2.079019199125468620e-01 9.173437500000000133e-01 1.976173716515768342e-01 9.300000000000000488e-01 1.000000000000000238e-03 9.174999999999999822e-01 9.849999999999999867e-01 9.200000000000000400e-01 8.974999999999999645e-01
1.300000000000000000e+02 2.213512286543846130e-01 9.137499999999999512e-01 1.913983096010633822e-01 9.324999999999999956e-01 1.000000000000000238e-03 9.150000000000000355e-01 9.875000000000000444e-01 9.200000000000000400e-01 9.074999999999999734e-01
1.310000000000000000e+02 2.199719434045255273e-01 9.164062499999999778e-01 1.943560252661700460e-01 9.293749999999999512e-01 1.000000000000000238e-03 9.200000000000000400e-01 9.825000000000000400e-01 9.224999999999999867e-01 8.924999999999999600e-01
1.320000000000000000e+02 2.225199928879737776e-01 9.170312499999999645e-01 1.938998873461969252e-01 9.318750000000000089e-01 1.000000000000000238e-03 9.150000000000000355e-01 9.875000000000000444e-01 9.174999999999999822e-01 9.074999999999999734e-01
1.330000000000000000e+02 2.281200927309691984e-01 9.156250000000000222e-01 1.951182417242671441e-01 9.337499999999999689e-01 1.000000000000000238e-03 9.224999999999999867e-01 9.825000000000000400e-01 9.224999999999999867e-01 9.074999999999999734e-01
1.340000000000000000e+02 2.157582734711468164e-01 9.168749999999999956e-01 1.944696841161930867e-01 9.343749999999999556e-01 1.000000000000000238e-03 9.174999999999999822e-01 9.875000000000000444e-01 9.174999999999999822e-01 9.150000000000000355e-01
1.350000000000000000e+02 2.104341880418360289e-01 9.198437499999999600e-01 2.017531324081937860e-01 9.287499999999999645e-01 1.000000000000000238e-03 9.174999999999999822e-01 9.849999999999999867e-01 9.274999999999999911e-01 8.850000000000000089e-01
1.360000000000000000e+02 2.203259943425655287e-01 9.148437499999999556e-01 1.935111614922061518e-01 9.324999999999999956e-01 1.000000000000000238e-03 9.224999999999999867e-01 9.825000000000000400e-01 9.150000000000000355e-01 9.100000000000000311e-01
1.370000000000000000e+02 2.242727286182343849e-01 9.165624999999999467e-01 1.966372230996785153e-01 9.318750000000000089e-01 1.000000000000000238e-03 9.100000000000000311e-01 9.849999999999999867e-01 9.224999999999999867e-01 9.100000000000000311e-01
1.380000000000000000e+02 2.255476422794163160e-01 9.135937499999999822e-01 1.964267430585459884e-01 9.312500000000000222e-01 1.000000000000000238e-03 9.124999999999999778e-01 9.849999999999999867e-01 9.200000000000000400e-01 9.074999999999999734e-01
1.390000000000000000e+02 2.260908764414489291e-01 9.110937500000000355e-01 1.970989835209911722e-01 9.281249999999999778e-01 1.000000000000000238e-03 9.050000000000000266e-01 9.849999999999999867e-01 9.200000000000000400e-01 9.024999999999999689e-01
1.400000000000000000e+02 2.245662198774516505e-01 9.124999999999999778e-01 1.998681538191158236e-01 9.318750000000000089e-01 1.000000000000000238e-03 9.174999999999999822e-01 9.899999999999999911e-01 9.250000000000000444e-01 8.950000000000000178e-01
1.410000000000000000e+02 2.347236586734652575e-01 9.109374999999999556e-01 1.922950678516645029e-01 9.343749999999999556e-01 1.000000000000000238e-03 9.150000000000000355e-01 9.849999999999999867e-01 9.100000000000000311e-01 9.274999999999999911e-01
1.420000000000000000e+02 2.219212217722087988e-01 9.146874999999999867e-01 1.938407471773098134e-01 9.362500000000000266e-01 1.000000000000000238e-03 9.200000000000000400e-01 9.825000000000000400e-01 9.200000000000000400e-01 9.224999999999999867e-01
1.430000000000000000e+02 2.190198971331119571e-01 9.143750000000000488e-01 1.947354316068231062e-01 9.331249999999999822e-01 1.000000000000000238e-03 9.150000000000000355e-01 9.825000000000000400e-01 9.124999999999999778e-01 9.224999999999999867e-01
1.440000000000000000e+02 2.144488064385950687e-01 9.192187499999999734e-01 1.916364624942070716e-01 9.356250000000000400e-01 1.000000000000000238e-03 9.200000000000000400e-01 9.849999999999999867e-01 9.074999999999999734e-01 9.300000000000000488e-01
1.450000000000000000e+02 2.089737007580697581e-01 9.210937500000000444e-01 1.949167751826462458e-01 9.350000000000000533e-01 1.000000000000000238e-03 9.174999999999999822e-01 9.849999999999999867e-01 9.174999999999999822e-01 9.200000000000000400e-01
1.460000000000000000e+02 2.195460173115134361e-01 9.165624999999999467e-01 1.976503898292139572e-01 9.350000000000000533e-01 1.000000000000000238e-03 9.124999999999999778e-01 9.899999999999999911e-01 9.200000000000000400e-01 9.174999999999999822e-01
1.470000000000000000e+02 2.158532297424972102e-01 9.159374999999999600e-01 1.951426232568337638e-01 9.312500000000000222e-01 1.000000000000000238e-03 9.174999999999999822e-01 9.849999999999999867e-01 9.124999999999999778e-01 9.100000000000000311e-01
1.480000000000000000e+02 2.186097069457173248e-01 9.142187499999999689e-01 1.940080132093862653e-01 9.331249999999999822e-01 1.000000000000000238e-03 9.250000000000000444e-01 9.825000000000000400e-01 9.124999999999999778e-01 9.124999999999999778e-01
1.490000000000000000e+02 2.123436984419822815e-01 9.145312500000000178e-01 1.942341512859274977e-01 9.356250000000000400e-01 1.000000000000000238e-03 9.274999999999999911e-01 9.899999999999999911e-01 9.074999999999999734e-01 9.174999999999999822e-01
